adresseGPS,latitude,longitude
"50B RUE MARX DORMOY, Paris 75018",48.88789,2.36003
"8 RUE ANDRE BARSACQ, Paris 75018",48.88515,2.34149
"14 RUE MYRHA, Paris 75018",48.88729,2.35508
"4 RUE AFFRE, Paris 75018",48.88523,2.35589
"7 RUE DES TROIS FRERES, Paris 75018",48.88388,2.34142
"23 RUE STE ISAURE, Paris 75018",48.89413,2.34422
"20 RUE ACHILLE MARTINET, Paris 75018",48.89274,2.33741
"50 RUE MARX DORMOY, Paris 75018",48.88774,2.36002
"2 RUE CYRANO DE BERGERAC, Paris 75018",48.89032,2.34214
"67 BD ORNANO, Paris 75018",48.89666,2.3452
"18 RUE LETORT, Paris 75018",48.89446,2.34325
"34 RUE MARX DORMOY, Paris 75018",48.88671,2.35976
"56 BD ORNANO, Paris 75018",48.89548,2.34668
"68 RUE LEPIC, Paris 75018",48.88731,2.33418
"13 RUE NICOLET, Paris 75018",48.88801,2.34561
"42 RUE VERON, Paris 75018",48.88528,2.33479
"74 RUE LAMARCK, Paris 75018",48.89002,2.33863
"5 VLA DE GUELMA, Paris 75018",48.88312,2.33709
"13 RUE LETORT, Paris 75018",48.89426,2.34302
"133 RUE MARCADET, Paris 75018",48.89124,2.3409
"143 RUE BELLIARD, Paris 75018",48.8961,2.33364
"3 RUE CARPEAUX, Paris 75018",48.89025,2.32954
"27 VLA SAINT MICHEL, Paris 75018",48.88957,2.32831
"10 RUE DE PANAMA, Paris 75018",48.8878,2.35248
"42 BD ROCHECHOUART, Paris 75018",48.88353,2.34645
"18 RUE BUZELIN, Paris 75018",48.891,2.36406
"6 BD ORNANO, Paris 75018",48.892,2.3496
"72 RUE DUHESME, Paris 75018",48.89382,2.34346
"8 AV DE SAINT OUEN, Paris 75018",48.88773,2.32584
"28 PL DE LA CHAPELLE, Paris 75018",48.88492,2.35844
"5 RUE DES ROSES, Paris 75018",48.89315,2.36266
"1 RUE LETORT, Paris 75018",48.89368,2.34292
"35 RUE DOUDEAUVILLE, Paris 75018",48.88847,2.35431
"13 RUE LAPEYRERE, Paris 75018",48.89225,2.34301
"12 RUE AFFRE, Paris 75018",48.88569,2.35581
"9 BD BARBES, Paris 75018",48.88496,2.34929
"27 BD ORNANO, Paris 75018",48.89392,2.34749
"45 RUE POLONCEAU, Paris 75018",48.88585,2.35108
"24 RUE DE TORCY, Paris 75018",48.89134,2.36309
"5 BD ORNANO, Paris 75018",48.89194,2.34915
"4 RUE CAMILLE TAHAN, Paris 75018",48.88657,2.32862
"19 RUE GERMAIN PILON, Paris 75018",48.88385,2.33667
"5 RUE PAUL ALBERT, Paris 75018",48.8866,2.34499
"48 RUE DU POTEAU, Paris 75018",48.89482,2.34093
"7 RUE SQUARE CARPEAUX, Paris 75018",48.89239,2.33284
"34 RUE FEUTRIER, Paris 75018",48.88686,2.34553
"14 RUE DUC, Paris 75018",48.89224,2.34271
"10 RUE GANNERON, Paris 75018",48.8862,2.32706
"31 RUE DURANTIN, Paris 75018",48.88643,2.33577
"237 RUE MARCADET, Paris 75018",48.89245,2.32999
"16 PAS DUHESME, Paris 75018",48.89604,2.34731
"15 RUE CONSTANCE, Paris 75018",48.88591,2.33348
"74 BD BARBES, Paris 75018",48.88932,2.34981
"67 RUE BELLIARD, Paris 75018",48.89729,2.34319
"134 RUE DU MONT CENIS, Paris 75018",48.89755,2.34719
"26 RUE DES POISSONNIERS, Paris 75018",48.88744,2.35123
"15 RUE LETORT, Paris 75018",48.89435,2.34304
"42 AV JUNOT, Paris 75018",48.88932,2.33765
"83 RUE MYRHA, Paris 75018",48.88638,2.34867
"68 RUE DU RUISSEAU, Paris 75018",48.8951,2.34103
"42 RUE DES SAULES, Paris 75018",48.89022,2.34043
"208 RUE MARCADET, Paris 75018",48.89181,2.33419
"49B RUE CUSTINE, Paris 75018",48.88943,2.34388
"124 RUE ORDENER, Paris 75018",48.89334,2.33925
"3 RUE SQUARE CARPEAUX, Paris 75018",48.89236,2.33321
"11 RUE PAUL ALBERT, Paris 75018",48.88687,2.34502
"134 RUE ORDENER, Paris 75018",48.89348,2.33818
"37 BD ORNANO, Paris 75018",48.89453,2.34698
"19 RUE DAMREMONT, Paris 75018",48.88866,2.33305
"7 RUE D ORCHAMPT, Paris 75018",48.88663,2.33735
"85 RUE DES MARTYRS, Paris 75018",48.88353,2.33962
"4 RUE DOUDEAUVILLE, Paris 75018",48.88905,2.35901
"266 RUE MARCADET, Paris 75018",48.8929,2.32856
"7 RUE GASTON AUGUET, Paris 75018",48.89384,2.35204
"110B RUE MARCADET, Paris 75018",48.8913,2.34309
"17 RUE DE TORCY, Paris 75018",48.89118,2.36361
"5 RUE DU RUISSEAU, Paris 75018",48.89165,2.33967
"45 RUE MARX DORMOY, Paris 75018",48.88771,2.35966
"54 RUE ORDENER, Paris 75018",48.89193,2.34814
"6 RUE CALMELS, Paris 75018",48.89359,2.33982
"73 RUE MYRHA, Paris 75018",48.88656,2.35009
"40 RUE CAULAINCOURT, Paris 75018",48.88848,2.33432
"7 RUE BOUCRY, Paris 75018",48.89365,2.36244
"35 RUE RAMEY, Paris 75018",48.8891,2.34628
"4 RUE DES POISSONNIERS, Paris 75018",48.88575,2.35001
"18 RUE FAUVET, Paris 75018",48.88947,2.32667
"6 PL NATTIER, Paris 75018",48.89037,2.33323
"84 RUE DAMREMONT, Paris 75018",48.89238,2.3356
"13 RUE STEPHENSON, Paris 75018",48.88587,2.35654
"135B RUE DE CLIGNANCOURT, Paris 75018",48.89465,2.34923
"31 RUE MARCADET, Paris 75018",48.89034,2.3526
"8 RUE DE TRETAIGNE, Paris 75018",48.8917,2.34223
"48 RUE CAULAINCOURT, Paris 75018",48.88902,2.33475
"151 RUE ORDENER, Paris 75018",48.89321,2.33871
"17 RUE DES TROIS FRERES, Paris 75018",48.88445,2.34111
"88 RUE RIQUET, Paris 75018",48.89006,2.36208
"170 RUE MARCADET, Paris 75018",48.89151,2.33722
"30 AV DE SAINT OUEN, Paris 75018",48.88906,2.32629
"5 RUE DE STEINKERQUE, Paris 75018",48.88356,2.34355
"35 RUE MONTCALM, Paris 75018",48.89358,2.33854
"70 RUE DE CLIGNANCOURT, Paris 75018",48.8895,2.34834
"9 PAS LATHUILLE, Paris 75018",48.88488,2.32756
"21 RUE ACHILLE MARTINET, Paris 75018",48.89258,2.33717
"28 RUE DES SAULES, Paris 75018",48.88911,2.3401
"53 RUE DU MONT CENIS, Paris 75018",48.89026,2.34318
"18 BD BARBES, Paris 75018",48.88487,2.34972
"5 RUE ETEX, Paris 75018",48.89033,2.32854
"11 RUE DES TENNIS, Paris 75018",48.89516,2.32943
"76 AV DE SAINT OUEN, Paris 75018",48.89202,2.32728
"4 RUE MYRHA, Paris 75018",48.88736,2.35595
"95 RUE DE CLIGNANCOURT, Paris 75018",48.8909,2.34845
"84 RUE MARCADET, Paris 75018",48.8905,2.34646
"5 RUE ETIENNE JODELLE, Paris 75018",48.8878,2.32625
"37 RUE CAULAINCOURT, Paris 75018",48.88871,2.33417
"2 RUE ORDENER, Paris 75018",48.89039,2.35947
"75 RUE CAULAINCOURT, Paris 75018",48.88965,2.3369
"13 RUE JEAN ROBERT, Paris 75018",48.88964,2.35818
"7 RUE BAUDELIQUE, Paris 75018",48.8924,2.34706
"168 RUE MARCADET, Paris 75018",48.89156,2.33742
"23 RUE DES CLOYS, Paris 75018",48.89274,2.33934
"5 IMP ST FRANCOIS, Paris 75018",48.89641,2.34436
"10 RUE COUSTOU, Paris 75018",48.88448,2.33379
"10B PAS DE CLICHY, Paris 75018",48.88437,2.32807
"73 BD ORNANO, Paris 75018",48.89708,2.34485
"9 RUE HERMEL, Paris 75018",48.8904,2.34403
"52 RUE DES POISSONNIERS, Paris 75018",48.88939,2.35188
"15 SQ DE CLIGNANCOURT, Paris 75018",48.89334,2.3461
"67 RUE MARX DORMOY, Paris 75018",48.88962,2.3597
"54 RUE DU POTEAU, Paris 75018",48.89496,2.34069
"3 RUE JUSTE METIVIER, Paris 75018",48.8892,2.33569
"5 RUE JEAN DOLLFUS, Paris 75018",48.89655,2.33316
"22 RUE NORVINS, Paris 75018",48.88712,2.3393
"23 RUE STEPHENSON, Paris 75018",48.88663,2.35638
"54B RUE ORDENER, Paris 75018",48.89196,2.348
"31 RUE LETORT, Paris 75018",48.89532,2.34322
"12 RUE JACQUES KABLE, Paris 75018",48.88618,2.36158
"85 RUE DES POISSONNIERS, Paris 75018",48.89204,2.35192
"17 RUE D OSLO, Paris 75018",48.89222,2.32935
"30 RUE CALMELS PROLONGEE, Paris 75018",48.89389,2.33808
"50 RUE MARCADET, Paris 75018",48.89063,2.35058
"49 RUE RAMEY, Paris 75018",48.8899,2.34581
"61 RUE DU RUISSEAU, Paris 75018",48.89397,2.3404
"16 VLA SAINT MICHEL, Paris 75018",48.88971,2.32781
"16 RUE SIMART, Paris 75018",48.89084,2.34805
"13 RUE CUSTINE, Paris 75018",48.8878,2.34857
"25 VLA SAINT MICHEL, Paris 75018",48.88963,2.3282
"64B RUE DU RUISSEAU, Paris 75018",48.89494,2.34093
"27 RUE EUGENE CARRIERE, Paris 75018",48.89048,2.33308
"47B RUE BOINOD, Paris 75018",48.89482,2.35248
"16 RUE GANNERON, Paris 75018",48.88644,2.32744
"19 RUE JACQUES KABLE, Paris 75018",48.88604,2.3613
"13 RUE GANNERON, Paris 75018",48.8866,2.32746
"15 RUE CAUCHOIS, Paris 75018",48.88538,2.33261
"46 RUE DU RUISSEAU, Paris 75018",48.89385,2.34054
"32 RUE DES ROSES, Paris 75018",48.89336,2.36026
"13B RUE CUSTINE, Paris 75018",48.8879,2.34845
"112 BD ROCHECHOUART, Paris 75018",48.88238,2.34056
"71B BD ORNANO, Paris 75018",48.89699,2.34492
"5 RUE BUZELIN, Paris 75018",48.89027,2.36376
"35 RUE BELLIARD, Paris 75018",48.89778,2.34771
"9 RUE LEON, Paris 75018",48.88729,2.35339
"9 RUE DUHESME, Paris 75018",48.89065,2.33769
"1 RUE FELIX ZIEM, Paris 75018",48.88917,2.33335
"19 RUE MARCADET, Paris 75018",48.89028,2.35379
"21B RUE MARC SEGUIN, Paris 75018",48.89195,2.3627
"37 RUE LAMARCK, Paris 75018",48.88929,2.34156
"8 RUE ANDRE DEL SARTE, Paris 75018",48.8858,2.34663
"23 RUE ETEX, Paris 75018",48.89104,2.3273
"4 IMP DU TALUS, Paris 75018",48.89645,2.33261
"13 RUE BAUDELIQUE, Paris 75018",48.89268,2.34723
"25 RUE LAMBERT, Paris 75018",48.88905,2.345
"10 RUE DE TRETAIGNE, Paris 75018",48.89184,2.34229
"20 RUE STEPHENSON, Paris 75018",48.88641,2.35663
"56 RUE PAJOL, Paris 75018",48.89221,2.36348
"71 RUE CHAMPIONNET, Paris 75018",48.89575,2.34477
"110 RUE MARCADET, Paris 75018",48.89129,2.34331
"47 RUE DU SIMPLON, Paris 75018",48.89438,2.34783
"10 RUE CHAPPE, Paris 75018",48.88455,2.34178
"5 RUE CHEV. DE LA BARRE, Paris 75018",48.88739,2.34671
"42 RUE DAMREMONT, Paris 75018",48.88967,2.33389
"21 RUE DOUDEAUVILLE, Paris 75018",48.88868,2.35666
"55 RUE CUSTINE, Paris 75018",48.88953,2.34352
"12 RUE FELIX ZIEM, Paris 75018",48.8901,2.33321
"74 RUE VAUVENARGUES, Paris 75018",48.89696,2.33003
"61 RUE CAULAINCOURT, Paris 75018",48.88959,2.33541
"8 RUE FONTAINE DU BUT, Paris 75018",48.89036,2.33918
"95 RUE MARCADET, Paris 75018",48.8909,2.34474
"25 RUE BAUDELIQUE, Paris 75018",48.89315,2.34752
"3 RUE CAPLAT, Paris 75018",48.88449,2.35227
"12B RUE STE ISAURE, Paris 75018",48.89352,2.34421
"68 RUE PHILIPPE DE GIRARD, Paris 75018",48.88746,2.36094
"43 RUE LAMARCK, Paris 75018",48.88938,2.34108
"18 RUE MARC SEGUIN, Paris 75018",48.89206,2.36284
"20 RUE LAMARCK, Paris 75018",48.8879,2.34446
"22 RUE DES POISSONNIERS, Paris 75018",48.88706,2.35104
"29 RUE CHAMPIONNET, Paris 75018",48.89536,2.34996
"11 PAS DU MONT CENIS, Paris 75018",48.89714,2.34577
"9 RUE FRANCOEUR, Paris 75018",48.89039,2.34144
"6 RUE DES ABBESSES, Paris 75018",48.88402,2.33911
"15 RUE BURQ, Paris 75018",48.88656,2.33649
"6 IMP DE LA DEFENSE, Paris 75018",48.8853,2.32722
"35 RUE EUGENE CARRIERE, Paris 75018",48.89137,2.33335
"38 BD ORNANO, Paris 75018",48.89407,2.34786
"32B RUE D ORSEL, Paris 75018",48.88371,2.34298
"17 RUE STE ISAURE, Paris 75018",48.89381,2.34412
"6 PL JACQUES FROMENT, Paris 75018",48.89106,2.33128
"55 RUE DE CLIGNANCOURT, Paris 75018",48.88755,2.34772
"55 RUE LAMARCK, Paris 75018",48.88992,2.33848
"198 RUE CHAMPIONNET, Paris 75018",48.89409,2.33176
"37 RUE DU POTEAU, Paris 75018",48.89418,2.34138
"6B RUE DU BAIGNEUR, Paris 75018",48.8902,2.34474
"3 RUE LAMBERT, Paris 75018",48.88829,2.34587
"38 RUE HERMEL, Paris 75018",48.89309,2.34547
"12 RUE EMILE CHAINE, Paris 75018",48.89297,2.35168
"2 RUE DE TOMBOUCTOU, Paris 75018",48.8845,2.3564
"43 RUE DES ABBESSES, Paris 75018",48.88522,2.3364
"71B RUE DAMREMONT, Paris 75018",48.89279,2.33565
"8 RUE DE SUEZ, Paris 75018",48.88747,2.35193
"44 BD ORNANO, Paris 75018",48.89468,2.34735
"3 RUE HERMEL, Paris 75018",48.88993,2.34391
"12 RUE YVONNE LE TAC, Paris 75018",48.88417,2.34039
"53 RUE GANNERON, Paris 75018",48.88893,2.32789
"84 BD ROCHECHOUART, Paris 75018",48.8828,2.34271
"3 RUE LEON, Paris 75018",48.88694,2.35336
"59 RUE LETORT, Paris 75018",48.89693,2.34386
"194 RUE MARCADET, Paris 75018",48.89171,2.33593
"152 AV DE SAINT OUEN, Paris 75018",48.89718,2.32902
"19 RUE MULLER, Paris 75018",48.88642,2.34552
"41 RUE DES POISSONNIERS, Paris 75018",48.88883,2.35152
"7 RUE DURANTIN, Paris 75018",48.88552,2.33709
"14 RUE ORDENER, Paris 75018",48.8904,2.35801
"2B RUE CHAMPIONNET, Paris 75018",48.89523,2.35248
"60 RUE RAMEY, Paris 75018",48.89149,2.345
"18 RUE DE PANAMA, Paris 75018",48.88794,2.35179
"59 RUE DU DEPARTEMENT, Paris 75018",48.88674,2.3603
"2B RUE COYSEVOX, Paris 75018",48.89043,2.32905
"26 RUE DUHESME, Paris 75018",48.89101,2.33927
"15B RUE CAUCHOIS, Paris 75018",48.88529,2.33279
"26 RUE DES TROIS FRERES, Paris 75018",48.88488,2.34093
"56 RUE MARX DORMOY, Paris 75018",48.88835,2.36006
"3 RUE JOSEPH DE MAISTRE, Paris 75018",48.8859,2.3344
"102 RUE DU POTEAU, Paris 75018",48.89735,2.33799
"1T CITE GERMAIN PILON, Paris 75018",48.88414,2.33636
"5 RUE BACHELET, Paris 75018",48.88828,2.34501
"117B RUE ORDENER, Paris 75018",48.89263,2.34289
"26 VLA SAINT MICHEL, Paris 75018",48.88954,2.32811
"29 RUE PAJOL, Paris 75018",48.88773,2.36163
"32 RUE LEPIC, Paris 75018",48.88562,2.33469
"18 RUE HERMEL, Paris 75018",48.89088,2.34434
"18 RUE COYSEVOX, Paris 75018",48.89189,2.33
"8 CITE GERMAIN PILON, Paris 75018",48.88418,2.33635
"10 RUE ETIENNE JODELLE, Paris 75018",48.88795,2.32622
"8 RUE ANDRE ANTOINE, Paris 75018",48.88311,2.33764
"40 AV DE CLICHY, Paris 75018",48.88604,2.32643
"26 RUE FEUTRIER, Paris 75018",48.88703,2.34604
"36 RUE VAUVENARGUES, Paris 75018",48.89462,2.33238
"32 RUE SIMART, Paris 75018",48.89166,2.34695
"112B RUE MARCADET, Paris 75018",48.89132,2.34235
"95 RUE ORDENER, Paris 75018",48.89193,2.34702
"206 RUE CHAMPIONNET, Paris 75018",48.89384,2.33064
"97 RUE DE CLIGNANCOURT, Paris 75018",48.891,2.34847
"80 RUE DU MONT CENIS, Paris 75018",48.89391,2.34525
"12 RUE DE SUEZ, Paris 75018",48.8874,2.35158
"67 RUE MYRHA, Paris 75018",48.88661,2.35046
"61 RUE DU POTEAU, Paris 75018",48.89513,2.3401
"42 RUE CUSTINE, Paris 75018",48.88912,2.34578
"8 RUE ETIENNE JODELLE, Paris 75018",48.88786,2.32642
"13 RUE PAUL ALBERT, Paris 75018",48.88699,2.34503
"9 RUE LAGILLE, Paris 75018",48.89476,2.32887
"17 RUE DE LA CHAPELLE, Paris 75018",48.89153,2.35967
"8 RUE CYRANO DE BERGERAC, Paris 75018",48.89088,2.34224
"50 RUE DU SIMPLON, Paris 75018",48.89447,2.34801
"23 RUE COYSEVOX, Paris 75018",48.89203,2.32988
"30 RUE MYRHA, Paris 75018",48.88721,2.35395
"63 RUE MARX DORMOY, Paris 75018",48.8893,2.3597
"127 RUE LAMARCK, Paris 75018",48.891,2.33006
"39 BD ORNANO, Paris 75018",48.89488,2.34669
"12 RUE JEAN FRANCOIS LEPINE, Paris 75018",48.88618,2.35685
"9 RUE CONSTANCE, Paris 75018",48.88561,2.33318
"22 RUE D ORSEL, Paris 75018",48.88391,2.34416
"13 RUE BURQ, Paris 75018",48.88647,2.33643
"7 RUE AFFRE, Paris 75018",48.88552,2.35565
"67 RUE CAULAINCOURT, Paris 75018",48.88962,2.33618
"10 RUE CALMELS, Paris 75018",48.89365,2.33946
"17 RUE CAPRON, Paris 75018",48.88547,2.32821
"11 RUE CYRANO DE BERGERAC, Paris 75018",48.89111,2.34209
"64 RUE PAJOL, Paris 75018",48.89263,2.36354
"19 RUE DU SIMPLON, Paris 75018",48.89368,2.35048
"64 RUE JOSEPH DE MAISTRE, Paris 75018",48.89024,2.33138
"73 RUE BELLIARD, Paris 75018",48.8972,2.34259
"3 VLA DANCOURT, Paris 75018",48.88308,2.3413
"50 RUE D ORSEL, Paris 75018",48.88352,2.34136
"10 RUE SEVESTE, Paris 75018",48.88384,2.34474
"4 BD DE CLICHY, Paris 75018",48.88231,2.33924
"90 RUE DUHESME, Paris 75018",48.89494,2.34505
"36 RUE JOSEPH DE MAISTRE, Paris 75018",48.88806,2.33213
"1 RUE JULES JOUY, Paris 75018",48.8906,2.34154
"20 RUE DE CLIGNANCOURT, Paris 75018",48.88533,2.34744
"3 VLA DE GUELMA, Paris 75018",48.88295,2.337
"1 RUE GABRIELLE, Paris 75018",48.88526,2.34216
"4 RUE ORDENER, Paris 75018",48.89039,2.35914
"1 RUE ARMAND GAUTHIER, Paris 75018",48.88936,2.33322
"20 RUE STE ISAURE, Paris 75018",48.89437,2.3445
"182 RUE ORDENER, Paris 75018",48.89411,2.33365
"43 RUE RAMEY, Paris 75018",48.8896,2.34599
"220B RUE MARCADET, Paris 75018",48.89203,2.33297
"14 RUE CARPEAUX, Paris 75018",48.89151,2.33288
"77 RUE DES POISSONNIERS, Paris 75018",48.89169,2.35174
"71 RUE DOUDEAUVILLE, Paris 75018",48.88826,2.35054
"8 RUE BELHOMME, Paris 75018",48.88425,2.34868
"3 RUE CONSTANCE, Paris 75018",48.88529,2.33353
"5 RUE VINCENT COMPOINT, Paris 75018",48.89484,2.33828
"35 RUE DE TORCY, Paris 75018",48.89099,2.3607
"11 RUE EUGENE SUE, Paris 75018",48.89113,2.3466
"12 RUE DU BAIGNEUR, Paris 75018",48.89028,2.34369
"10 RUE SAINT LUC, Paris 75018",48.88644,2.35418
"203 RUE ORDENER, Paris 75018",48.89387,2.33393
"60 RUE MONTCALM, Paris 75018",48.89437,2.34039
"47 RUE GABRIELLE, Paris 75018",48.88617,2.33904
"30 RUE DES ROSES, Paris 75018",48.89335,2.36049
"80 AV DE SAINT OUEN, Paris 75018",48.89222,2.32735
"27 RUE D ORSEL, Paris 75018",48.8838,2.34422
"8 RUE FAUVET, Paris 75018",48.8891,2.32742
"29 RUE VERON, Paris 75018",48.88506,2.33504
"10 RUE VAUVENARGUES, Paris 75018",48.89275,2.33408
"13 RUE BOUCRY, Paris 75018",48.89385,2.36204
"9 RUE MARX DORMOY, Paris 75018",48.88525,2.35914
"11 RUE SIMART, Paris 75018",48.89016,2.3487
"28 BD ROCHECHOUART, Paris 75018",48.88373,2.34778
"10 RUE PUGET, Paris 75018",48.88409,2.33379
"7 RUE CYRANO DE BERGERAC, Paris 75018",48.89089,2.34205
"6 RUE DE PANAMA, Paris 75018",48.88774,2.35283
"5 RUE VERSIGNY, Paris 75018",48.89441,2.34478
"22 RUE JOSEPH DIJON, Paris 75018",48.89431,2.34569
"253 RUE MARCADET, Paris 75018",48.89284,2.32787
"10 RUE DE SUEZ, Paris 75018",48.88743,2.35175
"86 RUE ORDENER, Paris 75018",48.89279,2.34318
"22 RUE THOLOZE, Paris 75018",48.88687,2.33587
"56 RUE DES POISSONNIERS, Paris 75018",48.88981,2.35163
"8B RUE COYSEVOX, Paris 75018",48.89084,2.32932
"2 RUE FRANCIS CARCO, Paris 75018",48.88889,2.35631
"51 RUE MYRHA, Paris 75018",48.88687,2.35212
"14 RUE CONSTANCE, Paris 75018",48.88581,2.33355
"42 RUE DE CLIGNANCOURT, Paris 75018",48.88705,2.34781
"137 RUE LAMARCK, Paris 75018",48.89113,2.32861
"15 RUE DE SOFIA, Paris 75018",48.88476,2.34812
"4 RUE DE TORCY, Paris 75018",48.8912,2.36498
"5 RUE RAMEY, Paris 75018",48.88721,2.34735
"5 RUE FEUTRIER, Paris 75018",48.88612,2.34644
"55 RUE MARCADET, Paris 75018",48.89047,2.35011
"4 RUE GASTON COUTE, Paris 75018",48.88909,2.3408
"18 RUE YVONNE LE TAC, Paris 75018",48.8842,2.34005
"3 RUE EUGENE CARRIERE, Paris 75018",48.88904,2.33205
"9 RUE JEAN DOLLFUS, Paris 75018",48.89683,2.33337
"61 RUE LAMARCK, Paris 75018",48.88998,2.33799
"3 RUE JEAN FRANCOIS LEPINE, Paris 75018",48.88603,2.35891
"12 RUE LEON, Paris 75018",48.88746,2.35355
"78 BD DE CLICHY, Paris 75018",48.88377,2.3334
"14 RUE HOUDON, Paris 75018",48.88333,2.33872
"46 BD DE CLICHY, Paris 75018",48.88309,2.3357
"47 BD ORNANO, Paris 75018",48.89548,2.34619
"57 RUE ORDENER, Paris 75018",48.89115,2.35129
"98 RUE ORDENER, Paris 75018",48.89297,2.34188
"2B RUE ROBERT PLANQUETTE, Paris 75018",48.88493,2.33443
"4 RUE ANDROUET, Paris 75018",48.88568,2.3386
"38 RUE ORDENER, Paris 75018",48.89151,2.3504
"8 RUE POULET, Paris 75018",48.88661,2.3483
"27 RUE DES TROIS FRERES, Paris 75018",48.88477,2.34088
"39 RUE SIMART, Paris 75018",48.89169,2.34666
"8 RUE LAMBERT, Paris 75018",48.88855,2.3459
"2 RUE CONSTANCE, Paris 75018",48.88529,2.33376
"62 RUE CHAMPIONNET, Paris 75018",48.89582,2.34695
"1 IMP DU CURE, Paris 75018",48.89098,2.35952
"5 RUE CONSTANCE, Paris 75018",48.88535,2.33343
"71B RUE PAJOL, Paris 75018",48.89165,2.36322
"21 RUE CHEV. DE LA BARRE, Paris 75018",48.88734,2.34564
"14 BD BARBES, Paris 75018",48.88467,2.34971
"18 RUE DU SIMPLON, Paris 75018",48.89375,2.35073
"43 BD NEY, Paris 75018",48.89773,2.34297
"39 RUE DU MONT CENIS, Paris 75018",48.88879,2.34212
"91 RUE CHAMPIONNET, Paris 75018",48.89572,2.34244
"4 RUE DE SUEZ, Paris 75018",48.88754,2.35229
"59 RUE DUHESME, Paris 75018",48.89307,2.34214
"46 RUE DE CLIGNANCOURT, Paris 75018",48.88734,2.34786
"19 RUE CHEV. DE LA BARRE, Paris 75018",48.88735,2.34578
"2 RUE DANCOURT, Paris 75018",48.8828,2.34194
"49 RUE LEPIC, Paris 75018",48.88726,2.33391
"13 IMP ALEXANDRE LECUYER, Paris 75018",48.89762,2.34138
"1B RUE ROBERT PLANQUETTE, Paris 75018",48.88497,2.33459
"106 RUE CAULAINCOURT, Paris 75018",48.88957,2.33994
"5 RUE ANDRE GILL, Paris 75018",48.8829,2.3402
"166 RUE MARCADET, Paris 75018",48.89147,2.33753
"102 RUE DOUDEAUVILLE, Paris 75018",48.88845,2.3485
"3 RUE ST RUSTIQUE, Paris 75018",48.88699,2.34066
"9 RUE POLONCEAU, Paris 75018",48.8854,2.35387
"58 RUE DU MONT CENIS, Paris 75018",48.8909,2.34368
"2 RUE DE L ABBE PATUREAU, Paris 75018",48.88888,2.34162
"4 RUE FERDINAND FLOCON, Paris 75018",48.89107,2.34573
"105 RUE MARCADET, Paris 75018",48.89117,2.34323
"52 RUE DU MONT CENIS, Paris 75018",48.89049,2.34354
"54 RUE POLONCEAU, Paris 75018",48.886,2.35054
"23 RUE HERMEL, Paris 75018",48.89124,2.34428
"4 RUE DES TROIS FRERES, Paris 75018",48.88377,2.34165
"187 RUE MARCADET, Paris 75018",48.89158,2.33523
"118 RUE CAULAINCOURT, Paris 75018",48.88967,2.34224
"220 RUE MARCADET, Paris 75018",48.892,2.33315
"6 PAS PENEL, Paris 75018",48.89604,2.3426
"8 RUE CAPITAINE MADON, Paris 75018",48.89006,2.32777
"47 BD BARBES, Paris 75018",48.88878,2.34937
"3 RUE ANDRE ANTOINE, Paris 75018",48.88284,2.33733
"68 AV DE SAINT OUEN, Paris 75018",48.89149,2.3271
"18 RUE GERMAIN PILON, Paris 75018",48.88397,2.33686
"27 RUE CHAMPIONNET, Paris 75018",48.89533,2.35019
"4 RUE CAVALLOTTI, Paris 75018",48.88602,2.32865
"49 RUE DES SAULES, Paris 75018",48.8905,2.34034
"15 RUE SIMART, Paris 75018",48.89055,2.34818
"171B RUE CHAMPIONNET, Paris 75018",48.89466,2.335
"18 RUE DES TROIS FRERES, Paris 75018",48.8846,2.3412
"5 VOIE M18, Paris 75018",48.88801,2.33509
"13 RUE DE SUEZ, Paris 75018",48.88737,2.35207
"2 RUE SAINT LUC, Paris 75018",48.88553,2.3543
"7 RUE ANDRE ANTOINE, Paris 75018",48.883,2.33743
"8B RUE DU BAIGNEUR, Paris 75018",48.89023,2.34441
"12 RUE DES CLOYS, Paris 75018",48.89266,2.34082
"3 CITE DE LA MAIRIE, Paris 75018",48.88449,2.3404
"8 RUE CALMELS, Paris 75018",48.89362,2.33965
"36B RUE LAMARCK, Paris 75018",48.88901,2.34379
"6 CITE NOLLEZ, Paris 75018",48.89378,2.33754
"1 VLA ORNANO, Paris 75018",48.89626,2.34539
"7 RUE DE L'OLIVE, Paris 75018",48.8907,2.36119
"27 RUE CAULAINCOURT, Paris 75018",48.88792,2.33354
"77 RUE RIQUET, Paris 75018",48.89002,2.36121
"9 VLA SAINT MICHEL, Paris 75018",48.89006,2.32741
"23 RUE DE LA CHAPELLE, Paris 75018",48.89198,2.35968
"4 RUE CORTOT, Paris 75018",48.88766,2.34122
"51 RUE POLONCEAU, Paris 75018",48.88585,2.35068
"59 RUE MONTCALM, Paris 75018",48.89448,2.3403
"12 RUE MONTCALM, Paris 75018",48.89216,2.33615
"233 RUE CHAMPIONNET, Paris 75018",48.89307,2.32814
"106 BD DE CLICHY, Paris 75018",48.88435,2.3312
"4 PAS DES ABBESSES, Paris 75018",48.88486,2.33815
"27 RUE HERMEL, Paris 75018",48.89142,2.34437
"63 RUE ORDENER, Paris 75018",48.89123,2.35084
"12 RUE EUGENE CARRIERE, Paris 75018",48.88929,2.33243
"26 RUE VERON, Paris 75018",48.88475,2.3361
"15 RUE D OSLO, Paris 75018",48.89211,2.32928
"2 RUE CAPRON, Paris 75018",48.88496,2.32716
